"Indicator Name","Cancer Type","Year","Country Name","Region","Gender","Area","Numeric","Lower Confidence Limit","Upper Confidence Limit","Comment",
"Raised fasting blood glucose, adults aged 18+","","2014","Poland","European Region","Total","","7.7","5","10.9","",
"Raised fasting blood glucose, adults aged 18+","","2014","Poland","European Region","Males","","8.4","4.5","13.5","",
"Raised fasting blood glucose, adults aged 18+","","2014","Poland","European Region","Females","","7","3.7","11.5","",
"Raised fasting blood glucose, adults aged 18+","","2014","Portugal","European Region","Total","","6.8","4.3","10","",
"Raised fasting blood glucose, adults aged 18+","","2014","Portugal","European Region","Males","","8.4","4.3","14","",
"Raised fasting blood glucose, adults aged 18+","","2014","Portugal","European Region","Females","","5.3","2.7","9.2","",
"Raised fasting blood glucose, adults aged 18+","","2014","Qatar","Eastern Mediterranean Region","Total","","18.9","13.5","25.4","",
"Raised fasting blood glucose, adults aged 18+","","2014","Qatar","Eastern Mediterranean Region","Males","","18.9","12","27","",
"Raised fasting blood glucose, adults aged 18+","","2014","Qatar","Eastern Mediterranean Region","Females","","18.8","12.2","26.8","",
"Raised fasting blood glucose, adults aged 18+","","2014","Region of the Americas","Region of the Americas","Total","","8.3","6.6","10.2","",
"Raised fasting blood glucose, adults aged 18+","","2014","Region of the Americas","Region of the Americas","Males","","8.5","6.1","11.3","",
"Raised fasting blood glucose, adults aged 18+","","2014","Region of the Americas","Region of the Americas","Females","","8.1","6","10.8","",
"Raised fasting blood glucose, adults aged 18+","","2014","Republic of Korea","Western Pacific Region","Total","","8","5.5","11","",
"Raised fasting blood glucose, adults aged 18+","","2014","Republic of Korea","Western Pacific Region","Males","","9.3","5.5","14.3","",
"Raised fasting blood glucose, adults aged 18+","","2014","Republic of Korea","Western Pacific Region","Females","","6.7","3.9","10.4","",
"Raised fasting blood glucose, adults aged 18+","","2014","Republic of Moldova","European Region","Total","","8.1","4.9","12.3","",
"Raised fasting blood glucose, adults aged 18+","","2014","Republic of Moldova","European Region","Males","","7.8","3.6","13.3","",
"Raised fasting blood glucose, adults aged 18+","","2014","Republic of Moldova","European Region","Females","","8.4","4","14.4","",
"Raised fasting blood glucose, adults aged 18+","","2014","Romania","European Region","Total","","6.8","4.2","10.1","",
"Raised fasting blood glucose, adults aged 18+","","2014","Romania","European Region","Males","","7.3","3.6","12.3","",
"Raised fasting blood glucose, adults aged 18+","","2014","Romania","European Region","Females","","6.4","3.1","10.9","",
"Raised fasting blood glucose, adults aged 18+","","2014","Russian Federation","European Region","Total","","7.7","4.6","11.9","",
"Raised fasting blood glucose, adults aged 18+","","2014","Russian Federation","European Region","Males","","7.4","3.4","13.1","",
"Raised fasting blood glucose, adults aged 18+","","2014","Russian Federation","European Region","Females","","8","3.7","13.8","",
"Raised fasting blood glucose, adults aged 18+","","2014","Rwanda","African Region","Total","","4.4","2.6","6.9","",
"Raised fasting blood glucose, adults aged 18+","","2014","Rwanda","African Region","Males","","4.3","1.8","8","",
"Raised fasting blood glucose, adults aged 18+","","2014","Rwanda","African Region","Females","","4.5","2.1","8.1","",
"Raised fasting blood glucose, adults aged 18+","","2014","Saint Kitts and Nevis","Region of the Americas","Total","","14.5","9.2","21.1","",
"Raised fasting blood glucose, adults aged 18+","","2014","Saint Kitts and Nevis","Region of the Americas","Males","","12.7","6","21.6","",
"Raised fasting blood glucose, adults aged 18+","","2014","Saint Kitts and Nevis","Region of the Americas","Females","","16.3","8.4","26.6","",
"Raised fasting blood glucose, adults aged 18+","","2014","Saint Lucia","Region of the Americas","Total","","14.5","8.7","21.7","",
"Raised fasting blood glucose, adults aged 18+","","2014","Saint Lucia","Region of the Americas","Males","","13.7","6.1","24.1","",
"Raised fasting blood glucose, adults aged 18+","","2014","Saint Lucia","Region of the Americas","Females","","15.1","7.2","25.9","",
"Raised fasting blood glucose, adults aged 18+","","2014","Saint Vincent and the Grenadines","Region of the Americas","Total","","10.6","6.6","15.8","",
"Raised fasting blood glucose, adults aged 18+","","2014","Saint Vincent and the Grenadines","Region of the Americas","Males","","9.3","4.5","16.3","",
"Raised fasting blood glucose, adults aged 18+","","2014","Saint Vincent and the Grenadines","Region of the Americas","Females","","11.8","6.1","19.9","",
"Raised fasting blood glucose, adults aged 18+","","2014","Samoa","Western Pacific Region","Total","","24.6","17.1","32.6","",
"Raised fasting blood glucose, adults aged 18+","","2014","Samoa","Western Pacific Region","Males","","22.7","13.1","33.9","",
"Raised fasting blood glucose, adults aged 18+","","2014","Samoa","Western Pacific Region","Females","","26.6","16.2","38.6","",
"Raised fasting blood glucose, adults aged 18+","","2014","San Marino","European Region","Total","","no data","no data","no data","",
"Raised fasting blood glucose, adults aged 18+","","2014","San Marino","European Region","Males","","no data","no data","no data","",
"Raised fasting blood glucose, adults aged 18+","","2014","San Marino","European Region","Females","","no data","no data","no data","",
"Raised fasting blood glucose, adults aged 18+","","2014","Sao Tome and Principe","African Region","Total","","8","5.1","11.9","",
"Raised fasting blood glucose, adults aged 18+","","2014","Sao Tome and Principe","African Region","Males","","8.3","4.1","14.2","",
"Raised fasting blood glucose, adults aged 18+","","2014","Sao Tome and Principe","African Region","Females","","7.8","3.9","13.2","",
"Raised fasting blood glucose, adults aged 18+","","2014","Saudi Arabia","Eastern Mediterranean Region","Total","","17.4","12.9","22.9","",
"Raised fasting blood glucose, adults aged 18+","","2014","Saudi Arabia","Eastern Mediterranean Region","Males","","17.6","11.5","25.4","",
"Raised fasting blood glucose, adults aged 18+","","2014","Saudi Arabia","Eastern Mediterranean Region","Females","","17","11.1","24.4","",
"Raised fasting blood glucose, adults aged 18+","","2014","Senegal","African Region","Total","","7.4","4.6","10.9","",
"Raised fasting blood glucose, adults aged 18+","","2014","Senegal","African Region","Males","","7.5","3.7","12.9","",
"Raised fasting blood glucose, adults aged 18+","","2014","Senegal","African Region","Females","","7.3","3.7","12.6","",
"Raised fasting blood glucose, adults aged 18+","","2014","Serbia","European Region","Total","","6.9","4.3","10.2","",
"Raised fasting blood glucose, adults aged 18+","","2014","Serbia","European Region","Males","","7.3","3.5","12.5","",
"Raised fasting blood glucose, adults aged 18+","","2014","Serbia","European Region","Females","","6.5","3.2","11.1","",
"Raised fasting blood glucose, adults aged 18+","","2014","Seychelles","African Region","Total","","10.4","6.9","14.9","",
"Raised fasting blood glucose, adults aged 18+","","2014","Seychelles","African Region","Males","","10.3","5.5","16.7","",
"Raised fasting blood glucose, adults aged 18+","","2014","Seychelles","African Region","Females","","10.4","5.6","16.7","",
"Raised fasting blood glucose, adults aged 18+","","2014","Sierra Leone","African Region","Total","","6.9","4.4","10.2","",
"Raised fasting blood glucose, adults aged 18+","","2014","Sierra Leone","African Region","Males","","7.1","3.5","12.1","",
"Raised fasting blood glucose, adults aged 18+","","2014","Sierra Leone","African Region","Females","","6.6","3.3","11.6","",
"Raised fasting blood glucose, adults aged 18+","","2014","Singapore","Western Pacific Region","Total","","7.9","5.5","10.8","",
"Raised fasting blood glucose, adults aged 18+","","2014","Singapore","Western Pacific Region","Males","","9.4","5.5","14.1","",
"Raised fasting blood glucose, adults aged 18+","","2014","Singapore","Western Pacific Region","Females","","6.5","3.7","10.3","",
"Raised fasting blood glucose, adults aged 18+","","2014","Slovakia","European Region","Total","","7.2","4.7","10.5","",
"Raised fasting blood glucose, adults aged 18+","","2014","Slovakia","European Region","Males","","8.2","4.3","13.4","",
"Raised fasting blood glucose, adults aged 18+","","2014","Slovakia","European Region","Females","","6.3","3.2","10.8","",
"Raised fasting blood glucose, adults aged 18+","","2014","Slovenia","European Region","Total","","7.1","4.4","10.6","",
"Raised fasting blood glucose, adults aged 18+","","2014","Slovenia","European Region","Males","","7.3","3.6","12.6","",
"Raised fasting blood glucose, adults aged 18+","","2014","Slovenia","European Region","Females","","7","3.4","12.1","",
"Raised fasting blood glucose, adults aged 18+","","2014","Solomon Islands","Western Pacific Region","Total","","13.9","8.8","20.5","",
"Raised fasting blood glucose, adults aged 18+","","2014","Solomon Islands","Western Pacific Region","Males","","12.6","6","21.6","",
"Raised fasting blood glucose, adults aged 18+","","2014","Solomon Islands","Western Pacific Region","Females","","15.1","7.9","25","",
"Raised fasting blood glucose, adults aged 18+","","2014","Somalia","Eastern Mediterranean Region","Total","","6.8","4.2","10.4","",
"Raised fasting blood glucose, adults aged 18+","","2014","Somalia","Eastern Mediterranean Region","Males","","7.4","3.6","12.8","",
"Raised fasting blood glucose, adults aged 18+","","2014","Somalia","Eastern Mediterranean Region","Females","","6.2","3.1","11.1","",
"Raised fasting blood glucose, adults aged 18+","","2014","South Africa","African Region","Total","","11.3","7.2","16.4","",
"Raised fasting blood glucose, adults aged 18+","","2014","South Africa","African Region","Males","","9.7","4.9","16.3","",
"Raised fasting blood glucose, adults aged 18+","","2014","South Africa","African Region","Females","","12.6","6.8","20.2","",
"Raised fasting blood glucose, adults aged 18+","","2014","South Sudan","African Region","Total","","no data","no data","no data","",
"Raised fasting blood glucose, adults aged 18+","","2014","South Sudan","African Region","Males","","no data","no data","no data","",
"Raised fasting blood glucose, adults aged 18+","","2014","South Sudan","African Region","Females","","no data","no data","no data","",
"Raised fasting blood glucose, adults aged 18+","","2014","South-East Asian Region","South-East Asia Region","Total","","8.6","6.4","11","",
"Raised fasting blood glucose, adults aged 18+","","2014","South-East Asian Region","South-East Asia Region","Males","","8.8","5.7","12.6","",
"Raised fasting blood glucose, adults aged 18+","","2014","South-East Asian Region","South-East Asia Region","Females","","8.3","5.5","11.6","",
"Raised fasting blood glucose, adults aged 18+","","2014","Spain","European Region","Total","","7.1","4.6","10.2","",
"Raised fasting blood glucose, adults aged 18+","","2014","Spain","European Region","Males","","8.5","4.6","13.8","",
"Raised fasting blood glucose, adults aged 18+","","2014","Spain","European Region","Females","","5.7","3.1","9.3","",
"Raised fasting blood glucose, adults aged 18+","","2014","Sri Lanka","South-East Asia Region","Total","","7.4","4.8","10.9","",
"Raised fasting blood glucose, adults aged 18+","","2014","Sri Lanka","South-East Asia Region","Males","","7","3.6","12","",
"Raised fasting blood glucose, adults aged 18+","","2014","Sri Lanka","South-East Asia Region","Females","","7.7","4","12.8","",
"Raised fasting blood glucose, adults aged 18+","","2014","Sudan","Eastern Mediterranean Region","Total","","no data","no data","no data","",
"Raised fasting blood glucose, adults aged 18+","","2014","Sudan","Eastern Mediterranean Region","Males","","no data","no data","no data","",
"Raised fasting blood glucose, adults aged 18+","","2014","Sudan","Eastern Mediterranean Region","Females","","no data","no data","no data","",
"Raised fasting blood glucose, adults aged 18+","","2014","Sudan (former)","African Region","Total","","8.9","5.7","13","",
"Raised fasting blood glucose, adults aged 18+","","2014","Sudan (former)","African Region","Males","","8.3","4.3","13.7","",
"Raised fasting blood glucose, adults aged 18+","","2014","Sudan (former)","African Region","Females","","9.5","5","15.6","",
"Raised fasting blood glucose, adults aged 18+","","2014","Suriname","Region of the Americas","Total","","12.3","8.1","17.8","",
"Raised fasting blood glucose, adults aged 18+","","2014","Suriname","Region of the Americas","Males","","10.9","5.5","18.3","",
"Raised fasting blood glucose, adults aged 18+","","2014","Suriname","Region of the Americas","Females","","13.5","7.3","22.6","",
"Raised fasting blood glucose, adults aged 18+","","2014","Sweden","European Region","Total","","4.9","3.2","7.1","",
"Raised fasting blood glucose, adults aged 18+","","2014","Sweden","European Region","Males","","5.8","3.2","9.3","",
"Raised fasting blood glucose, adults aged 18+","","2014","Sweden","European Region","Females","","4","2.1","6.6","",
